rep	gen	x	y	dispersed	W	homoz	Nmut	Nho	pEp
0	20	0	0	0	0.780009	120	18	0	0.0566858
0	20	0	0	0	0.592133	206	22	5	0.123601
0	20	0	1	0	0.734962	246	20	2	0
0	20	0	1	0	0.768319	273	15	2	0
0	20	0	1	0	0.80857	266	19	3	0
0	20	0	1	0	0.638364	270	24	5	0
0	20	0	1	0	0.751436	285	18	3	0
0	20	0	1	0	0.6848	305	19	8	0.035084
0	20	0	1	0	0.641515	301	20	6	0.0176169
0	20	0	1	0	0.636422	297	20	6	0.0259742
0	20	0	1	0	0.665124	313	22	7	0
0	20	0	1	0	0.670098	322	22	7	0.0630662
0	20	0	1	0	0.725388	307	23	4	0
0	20	0	1	0	0.834433	289	13	3	0.054346
0	20	0	0	1	0.669857	116	16	2	0.212964
0	20	0	1	0	0.780172	270	19	1	0
0	20	0	1	0	0.707331	285	21	3	0
0	20	0	1	0	0.799448	273	20	3	0
0	20	0	1	0	0.757819	287	21	3	0
0	20	0	1	0	0.768674	242	13	4	0
0	20	0	1	0	0.787919	266	16	2	0
0	20	0	1	0	0.609833	295	20	10	0.068038
0	20	0	1	0	0.725268	290	17	3	0
0	20	0	1	0	0.778073	294	14	5	0.00567882
0	20	0	1	0	0.632623	312	23	6	0.00129967
0	20	0	1	0	0.65372	300	25	5	0
0	20	0	1	0	0.648734	321	22	4	0
0	20	0	1	0	0.710371	277	24	3	0.0555385
0	20	1	0	0	0.77954	184	15	1	0
0	20	1	0	0	0.72801	169	12	2	0.0928344
0	20	1	0	0	0.723907	179	9	3	0
0	20	1	0	0	0.909505	99	13	0	0
0	20	1	0	0	0.852499	83	16	0	0.0518801
0	20	1	0	0	0.685671	162	17	1	0.0296398
0	20	1	0	0	0.660112	186	17	2	0
0	20	1	0	0	0.73226	110	18	0	0.0610083
0	20	1	0	0	0.746591	110	18	2	0.232203
0	20	1	0	0	0.805374	101	15	1	0.113093
0	20	1	0	0	0.629929	159	15	2	0
0	20	1	0	0	0.815939	169	13	0	0.0616347
0	20	1	0	0	0.769896	158	13	2	0
0	20	1	0	0	0.774978	161	13	4	0
0	20	1	0	0	0.788011	170	18	0	0.00375405
0	20	1	0	0	0.807997	197	17	3	0
0	20	1	0	0	0.767871	87	16	2	0
0	20	1	0	0	0.758146	99	18	1	0
0	20	1	0	0	0.730235	96	17	1	0
0	20	1	0	0	0.849726	114	11	0	0
0	20	1	0	0	0.762128	111	19	0	0.14506
0	20	1	0	0	0.719424	87	21	1	0.156434
0	20	1	0	0	0.748119	189	13	3	0.0564644
0	20	1	0	0	0.73956	110	18	1	0.089027
0	20	1	0	0	0.828958	109	12	0	0.197371
0	20	1	1	0	0.702662	233	18	4	0
0	20	1	1	0	0.765781	228	13	1	0
0	20	1	1	0	0.843143	203	14	3	0
0	20	1	1	0	0.753811	174	19	0	0
0	20	1	1	0	0.669156	156	23	1	0
0	20	1	1	0	0.684867	261	20	0	0
0	20	1	1	0	0.789798	224	12	1	0
0	20	1	1	0	0.563885	217	20	2	0.0485387
0	20	1	1	0	0.757143	164	22	0	0
0	20	1	1	0	0.800302	159	14	0	0.0409911
0	20	1	1	0	0.691337	236	17	2	0
0	20	1	1	0	0.621243	177	16	2	0
0	20	1	1	0	0.800837	169	17	0	0
0	20	1	1	0	0.737518	171	18	0	0
0	20	1	1	0	0.686238	175	15	3	0
0	20	1	1	0	0.789595	262	9	1	0
0	20	1	1	0	0.785967	221	11	1	0
0	20	1	1	0	0.737993	203	17	0	0
0	20	1	1	0	0.613892	164	21	1	0
0	20	1	1	0	0.745776	164	17	2	0.0517331
0	20	1	1	0	0.758817	167	14	1	0.0643062
0	30	0	0	0	0.812936	262	16	2	0.106532
0	30	0	0	0	0.849949	272	16	1	0.080095
0	30	0	0	0	0.854529	306	15	4	0.101347
0	30	0	0	0	0.701418	290	20	2	0.0903963
0	30	0	0	0	0.544603	289	19	6	0.136188
0	30	0	0	0	0.727155	294	22	2	0.0984635
0	30	0	0	0	0.732823	253	20	4	0.167075
0	30	0	0	0	0.840212	228	15	3	0.112841
0	30	0	0	0	0.838574	246	14	2	0.150385
0	30	0	0	0	0.755885	239	18	7	0.146176
0	30	0	0	0	0.776431	243	17	6	0.0805347
0	30	0	0	0	0.721838	257	20	4	0.204121
0	30	0	0	0	0.746899	268	19	2	0.173669
0	30	0	1	1	0.707398	225	27	2	0.148318
0	30	0	0	0	0.812277	266	18	4	0.15905
0	30	0	0	0	0.844503	267	17	2	0.169131
0	30	0	0	0	0.793047	304	17	1	0.201793
0	30	0	0	0	0.698142	255	24	3	0.0648218
0	30	0	0	0	0.785931	262	18	3	0.230881
0	30	0	1	0	0.729609	231	23	5	0.122343
0	30	0	1	0	0.652933	273	28	7	0.00418103
0	30	0	1	0	0.652927	222	30	4	0
0	30	0	1	0	0.567927	229	34	7	0.0934585
0	30	0	1	0	0.572959	271	25	7	0
0	30	0	1	0	0.705543	257	28	4	0.093749
0	30	0	1	0	0.598351	252	30	6	0.0882228
0	30	0	1	0	0.607681	268	33	7	0.0822356
0	30	0	1	0	0.761717	76	29	0	0.0275867
0	30	0	1	0	0.637961	227	35	6	0.00756697
0	30	0	1	0	0.725566	228	24	5	0
0	30	0	1	0	0.606804	220	26	7	0
0	30	0	1	0	0.57224	282	34	6	0
0	30	0	1	0	0.652622	287	24	7	0.0169872
0	30	0	1	0	0.70478	283	29	4	0
0	30	0	1	0	0.488647	273	33	8	0.0799681
0	30	0	1	0	0.516394	296	36	8	0
0	30	0	1	0	0.694714	234	27	4	0.0439626
0	30	0	1	0	0.74687	218	28	1	0
0	30	0	1	0	0.6959	253	33	2	0.0600515
0	30	0	1	0	0.737687	225	24	5	0.0193026
0	30	1	0	0	0.658882	268	20	4	0
0	30	1	0	0	0.740642	219	15	1	0
0	30	1	0	0	0.766986	224	19	2	0
0	30	1	0	0	0.782858	214	19	1	0
0	30	1	0	0	0.82675	214	17	0	0
0	30	1	0	0	0.682821	253	16	2	0
0	30	1	0	0	0.763805	260	14	4	0
0	30	1	0	0	0.776119	327	17	3	0
0	30	1	0	0	0.672018	317	22	4	0
0	30	1	0	0	0.715162	221	20	2	0
0	30	1	0	0	0.733888	266	13	2	0.0951509
0	30	1	0	0	0.790513	245	19	0	0
0	30	1	0	0	0.612638	284	20	5	0
0	30	1	0	0	0.604979	276	24	5	0
0	30	1	0	0	0.686283	305	14	2	0
0	30	1	0	0	0.870028	248	12	0	0
0	30	1	0	0	0.783921	270	11	3	0
0	30	1	1	0	0.6416	320	22	3	0
0	30	1	1	0	0.614275	309	21	3	0
0	30	1	1	0	0.637946	321	27	1	0
0	30	1	1	0	0.638133	358	20	5	0.0670637
0	30	1	1	0	0.748612	366	18	2	0
0	30	1	1	0	0.446844	365	18	6	0.0315407
0	30	1	1	0	0.712451	301	21	2	0.0785044
0	30	1	1	0	0.760869	348	20	5	0
0	30	1	1	0	0.583652	329	24	3	0
0	30	1	1	0	0.663454	314	26	0	0
0	30	1	1	0	0.61578	325	22	2	0
0	30	1	1	0	0.764395	380	21	2	0.00629866
0	30	1	1	0	0.571585	358	19	7	0.061594
0	30	1	1	0	0.696742	335	14	6	0
0	30	1	1	0	0.757398	308	18	1	0
0	30	1	1	0	0.769399	328	17	2	0
0	30	1	1	0	0.668537	283	23	4	0
0	30	1	1	0	0.650641	347	18	6	0
0	40	0	0	0	0.691662	192	23	4	0
0	40	0	0	0	0.71011	278	30	2	0.0233703
0	40	0	0	0	0.686444	291	28	2	0.113985
0	40	0	0	0	0.751244	238	24	2	0
0	40	0	0	0	0.660215	305	31	1	0.039728
0	40	0	0	0	0.690414	292	31	2	0.0151404
0	40	0	0	0	0.648615	280	32	3	0
0	40	0	0	0	0.676197	283	29	6	0.0839926
0	40	0	0	0	0.653229	263	29	5	0
0	40	0	1	1	0.516669	267	35	10	0.165657
0	40	0	0	0	0.68738	222	26	1	0.0723433
0	40	0	0	0	0.716511	275	24	4	0.0702839
0	40	0	0	0	0.729236	265	23	4	0.0628407
0	40	0	0	0	0.826391	264	17	4	0.0652261
0	40	0	0	0	0.642691	215	27	0	0.096369
0	40	0	0	0	0.599941	279	31	7	0.0884312
0	40	0	0	0	0.65958	260	29	6	0.0865221
0	40	0	1	0	0.502735	261	39	11	0.0381986
0	40	0	1	0	0.619613	298	31	5	0.0839648
0	40	0	1	0	0.594161	284	23	8	0.0395986
0	40	0	1	0	0.553821	250	38	4	0
0	40	0	1	0	0.598183	260	33	5	0.0693898
0	40	0	1	0	0.517803	294	37	7	0.0789323
0	40	0	1	0	0.451549	296	38	10	0.0878936
0	40	0	1	0	0.609007	292	30	6	0.0630161
0	40	0	1	0	0.655754	342	33	8	0.0924391
0	40	0	1	0	0.443127	288	46	7	0.0631615
0	40	0	1	0	0.59044	309	38	5	0.0369891
0	40	0	1	0	0.53737	263	35	9	0
0	40	0	1	0	0.465378	252	31	8	0.0707957
0	40	0	1	0	0.540485	264	28	8	0
0	40	0	1	0	0.644111	259	26	3	0
0	40	0	1	0	0.583898	277	32	3	0.0689764
0	40	0	1	0	0.537126	284	34	5	0
0	40	0	1	0	0.645945	277	29	6	0
0	40	0	1	0	0.393124	289	45	14	0
0	40	0	1	0	0.540417	283	30	7	0
0	40	0	1	0	0.631816	317	34	4	0.0683505
0	40	0	1	0	0.57182	305	32	7	0
0	40	0	1	0	0.593292	302	30	7	0
0	40	0	1	0	0.611089	305	33	6	0.0678965
0	40	0	1	0	0.524373	307	32	5	0.0216641
0	40	1	0	0	0.660085	223	28	6	0.000780402
0	40	1	0	0	0.719311	250	26	5	0
0	40	1	0	0	0.708142	245	20	2	0
0	40	1	0	0	0.616013	228	38	5	0
0	40	1	0	0	0.649822	247	36	5	0
0	40	1	0	0	0.619883	270	31	3	0
0	40	1	0	0	0.687591	257	25	5	0
0	40	1	0	0	0.536034	264	32	9	0.0815158
0	40	1	0	0	0.657011	225	28	5	0
0	40	1	0	0	0.616513	200	30	3	0.0530098
0	40	1	0	0	0.695462	198	23	5	0
0	40	1	0	0	0.549147	253	23	4	0
0	40	1	0	0	0.655247	225	32	6	0.022688
0	40	1	0	0	0.754831	213	26	3	0.0287828
0	40	1	0	0	0.704697	282	32	3	0
0	40	1	0	0	0.608016	221	30	6	0.0495945
0	40	1	0	0	0.581303	228	32	4	0
0	40	1	1	0	0.653616	349	31	3	0
0	40	1	1	0	0.757696	372	25	2	0
0	40	1	1	0	0.779177	358	22	2	0
0	40	1	1	0	0.662627	376	26	7	0
0	40	1	1	0	0.731157	386	21	5	0
0	40	1	1	0	0.712535	368	25	4	0
0	40	1	1	0	0.67809	356	23	5	0
0	40	1	1	0	0.57176	354	30	5	0
0	40	1	1	0	0.659169	352	30	2	0
0	40	1	1	0	0.691925	364	26	3	0.0359313
0	40	1	1	0	0.701068	373	23	3	0.0425421
0	40	1	1	0	0.594683	360	25	7	0
0	40	1	1	0	0.746623	357	20	3	0
0	40	1	1	0	0.738203	359	25	2	0
0	40	1	1	0	0.719571	345	21	6	0
0	40	1	1	0	0.730808	367	20	6	0
0	40	1	1	0	0.702543	346	20	2	0
0	40	1	1	0	0.802266	371	20	4	0.063763
0	50	0	0	0	0.423356	351	27	10	0.0073557
0	50	0	0	0	0.529623	295	40	7	0
0	50	0	0	0	0.51715	292	40	7	0.0431216
0	50	0	0	0	0.624435	298	32	4	0.0176454
0	50	0	0	0	0.508656	285	36	9	0.0630934
0	50	0	0	0	0.591066	160	37	1	0.0600824
0	50	0	1	1	0.534616	339	38	9	0.0631271
0	50	0	0	0	0.586721	343	31	8	0.0563281
0	50	0	0	0	0.672068	326	28	7	0
0	50	0	0	0	0.495267	352	30	11	0.00336366
0	50	0	0	0	0.509362	343	33	6	0.0220317
0	50	0	0	0	0.489576	362	32	7	0.00609039
0	50	0	0	0	0.466073	354	33	11	0
0	50	0	0	0	0.452639	292	37	7	0.0386335
0	50	0	0	0	0.558006	299	33	9	0
0	50	0	0	0	0.476563	289	31	5	0
0	50	0	0	0	0.487446	302	33	5	0
0	50	0	1	0	0.533564	284	28	6	0.136498
0	50	0	1	0	0.468734	327	28	10	0.163671
0	50	0	1	0	0.553396	330	30	8	0.214998
0	50	0	1	0	0.501771	317	29	12	0.127923
0	50	0	1	0	0.461922	325	41	9	0.10271
0	50	0	1	0	0.391181	313	40	11	0.0985315
0	50	0	1	0	0.529013	329	36	9	0.0889078
0	50	0	1	0	0.579512	230	37	3	0.028049
0	50	0	1	0	0.703579	207	31	3	0.0112018
0	50	0	0	1	0.495868	151	43	3	0.125557
0	50	0	1	0	0.597461	322	40	6	0.199139
0	50	0	1	0	0.471144	317	33	9	0.163889
0	50	0	1	0	0.40421	329	39	13	0.117479
0	50	0	1	0	0.365869	318	42	15	0.179379
0	50	0	1	0	0.550943	314	40	10	0.0672496
0	50	0	1	0	0.651431	239	30	1	0.107784
0	50	0	1	0	0.702092	209	28	4	0.124111
0	50	0	1	0	0.562486	285	34	9	0.0358643
0	50	0	1	0	0.693358	273	26	3	0
0	50	1	0	0	0.720035	178	28	6	0
0	50	1	0	0	0.616954	175	39	4	0.0441078
0	50	1	0	0	0.599683	351	34	14	0
0	50	1	0	0	0.582167	334	36	12	0
0	50	1	0	0	0.613149	375	28	17	0
0	50	1	0	0	0.671651	171	36	4	0
0	50	1	0	0	0.688536	205	34	1	0.0249998
0	50	1	0	0	0.4488	349	28	14	0
0	50	1	0	0	0.621294	335	27	8	0
0	50	1	0	0	0.688708	176	33	3	0
0	50	1	0	0	0.596919	213	34	2	0.125989
0	50	1	0	0	0.613729	350	18	9	0
0	50	1	0	0	0.518379	341	28	11	0
0	50	1	0	0	0.543867	345	28	10	0
0	50	1	0	0	0.450737	367	32	18	0
0	50	1	0	0	0.451465	305	38	14	0
0	50	1	0	0	0.575135	297	35	9	0
0	50	1	0	0	0.601628	305	33	7	0
0	50	1	0	0	0.541474	345	34	12	0
0	50	1	0	0	0.744518	316	31	5	0
0	50	1	0	0	0.64942	209	31	6	0
0	50	1	0	0	0.376818	351	29	19	0.00878478
0	50	1	0	0	0.482293	319	36	7	0
0	50	1	0	0	0.543727	313	33	9	0
0	50	1	1	0	0.662092	271	26	5	0.163928
0	50	1	1	0	0.707073	282	28	1	0.0258826
0	50	1	1	0	0.556376	299	29	7	0.0703635
0	50	1	1	0	0.626901	295	29	4	0
0	50	1	1	0	0.628181	292	32	6	0
0	50	1	1	0	0.556682	276	29	6	0.031761
0	50	1	1	0	0.55013	311	32	5	0.114251
0	50	1	1	0	0.625219	310	29	7	0.0170117
0	50	1	1	0	0.439999	308	33	13	0
0	50	1	1	0	0.42244	271	31	11	0
0	50	1	1	0	0.674443	270	27	3	0
0	50	1	1	0	0.661851	313	30	3	0.0455018
0	50	1	1	0	0.714074	285	27	2	0
0	50	1	1	0	0.734937	272	25	2	0.0861629
0	50	1	1	0	0.504222	265	32	5	0.0798961
0	50	1	1	0	0.679605	292	31	3	0.00018383
0	50	1	1	0	0.541827	276	30	8	0
0	50	1	1	0	0.578098	281	28	5	0.00941355
0	50	1	1	0	0.557843	280	30	6	0
0	50	1	1	0	0.583494	302	32	8	0.0403249
0	50	1	1	0	0.582306	283	29	7	0.0300985
0	60	0	0	0	0.464262	269	40	11	0
0	60	0	0	0	0.53979	277	40	9	0
0	60	0	0	0	0.464905	273	36	11	0
0	60	0	0	0	0.522483	290	37	7	0.0539614
0	60	0	0	0	0.559384	331	37	7	0.00619715
0	60	0	0	0	0.556945	311	34	7	0.0852117
0	60	0	0	0	0.539639	338	38	8	0.0108996
0	60	0	0	0	0.508932	294	43	11	0
0	60	0	0	0	0.526186	306	37	9	0
0	60	0	0	0	0.606202	183	35	1	0.0881866
0	60	0	0	0	0.546954	176	44	2	0.0856744
0	60	0	0	0	0.509419	240	39	6	0
0	60	0	0	0	0.486052	254	44	6	0
0	60	0	0	0	0.545057	273	43	7	0
0	60	0	0	0	0.529242	275	39	8	0
0	60	0	0	0	0.510939	290	36	9	0
0	60	0	0	0	0.624698	194	40	2	0
0	60	0	0	0	0.59415	174	41	0	0
0	60	0	0	0	0.554573	190	43	1	0.0374173
0	60	0	0	0	0.472368	258	43	6	0
0	60	0	1	1	0.579835	242	38	7	0.0867222
0	60	0	1	0	0.505109	246	36	5	0
0	60	0	1	0	0.657588	246	35	2	0.0140399
0	60	0	1	0	0.445264	285	36	8	0
0	60	0	1	0	0.654056	267	39	5	0
0	60	0	1	0	0.385494	257	42	7	0.0460542
0	60	0	1	0	0.467055	248	33	7	0.0539452
0	60	0	1	0	0.567835	267	30	9	0
0	60	0	1	0	0.611277	302	29	8	0.0359418
0	60	0	1	0	0.582941	319	31	5	0.0315442
0	60	0	1	0	0.63309	263	32	2	0
0	60	0	1	0	0.59093	285	37	5	0
0	60	0	1	0	0.630042	240	32	7	0.0486421
0	60	0	1	0	0.627708	240	30	4	0.0125017
0	60	0	1	0	0.556798	286	38	9	0.0258246
0	60	0	1	0	0.657093	274	42	3	0
0	60	0	1	0	0.578639	238	39	3	0.0458215
0	60	0	1	0	0.697172	296	29	3	0.0123746
0	60	0	1	0	0.63339	311	33	6	0.0276096
0	60	0	1	0	0.526734	209	45	5	0
0	60	0	1	0	0.470483	227	47	3	0
0	60	0	1	0	0.622086	236	36	3	0.0841421
0	60	0	1	0	0.435325	310	31	14	0.118263
0	60	1	0	0	0.434054	324	35	16	0
0	60	1	0	0	0.594253	329	30	14	0
0	60	1	0	0	0.563612	338	36	10	0
0	60	1	0	0	0.363079	349	38	16	0
0	60	1	0	0	0.491329	351	41	14	0
0	60	1	0	0	0.534814	330	35	15	0
0	60	1	0	0	0.592272	341	32	13	0
0	60	1	0	0	0.464945	349	41	15	0
0	60	1	0	0	0.596092	329	34	16	0
0	60	0	0	1	0.624923	178	40	0	0.0560843
0	60	1	0	0	0.611908	325	37	16	0
0	60	1	0	0	0.573232	305	36	16	0
0	60	1	0	0	0.549844	323	38	14	0
0	60	1	0	0	0.390571	341	33	15	0
0	60	1	0	0	0.532064	313	38	14	0
0	60	1	0	0	0.478314	384	33	19	0
0	60	1	0	0	0.545418	321	39	15	0
0	60	1	0	0	0.565794	341	40	11	0
0	60	1	0	0	0.568028	341	35	18	0
0	60	1	0	0	0.582978	322	38	12	0
0	60	1	0	0	0.578544	326	36	16	0.00400039
0	60	1	0	0	0.59435	346	38	12	0
0	60	0	1	1	0.536047	240	41	2	0.0913427
0	60	1	1	0	0.462502	354	28	11	0
0	60	1	1	0	0.601784	358	28	8	0.032625
0	60	1	1	0	0.543698	331	31	7	0
0	60	1	1	0	0.642891	331	34	8	0
0	60	1	1	0	0.633745	323	31	7	0
0	60	1	1	0	0.376294	353	33	11	0
0	60	1	1	0	0.330266	353	36	11	0
0	60	1	1	0	0.545913	340	33	5	0
0	60	1	1	0	0.396705	316	39	11	0.0595998
0	60	1	1	0	0.563937	331	39	8	0.0708048
0	60	1	1	0	0.662322	345	32	6	0.00252619
0	60	1	1	0	0.603666	344	29	7	0.0720189
0	60	1	1	0	0.522725	338	37	6	0
0	60	1	1	0	0.572334	362	34	7	0.0197028
0	60	1	1	0	0.617884	364	31	7	0.0186518
0	60	1	1	0	0.51145	349	34	7	0.0572992
0	60	1	1	0	0.659766	334	31	5	0.0132014
0	60	1	1	0	0.60378	337	34	6	0
0	60	1	1	0	0.418362	350	43	11	0
0	60	1	1	0	0.493403	334	34	8	0.00269041
0	70	0	0	0	0.420784	351	46	14	0
0	70	0	0	0	0.540058	278	39	7	0
0	70	0	0	0	0.399466	284	35	9	0.00913112
0	70	0	0	0	0.376261	268	46	8	0
0	70	0	0	0	0.438845	286	37	11	0.0147408
