rep	gen	x	y	out	W	homoz	Nmut	Nho
0	31	1	1	0	0.738523	161	19	1
0	31	1	1	0	0.761742	169	18	0
0	31	1	1	0	0.771691	125	20	1
0	31	1	1	0	0.706705	158	26	0
0	31	1	1	0	0.760544	152	22	1
0	31	1	1	0	0.689509	198	21	3
0	31	1	1	0	0.762649	106	26	0
0	31	1	1	0	0.608243	153	27	2
0	31	1	1	0	0.731739	160	25	0
0	31	1	1	0	0.822068	194	17	2
0	31	1	1	0	0.767161	144	20	2
0	31	1	1	0	0.762436	144	25	1
0	31	1	1	0	0.733706	160	21	4
0	31	1	1	0	0.849772	155	17	1
0	31	1	1	0	0.72392	146	23	4
0	31	1	1	0	0.767376	144	22	0
0	31	1	1	0	0.764828	184	24	4
0	31	1	1	0	0.857136	177	14	3
0	31	1	1	0	0.822022	152	22	0
0	31	1	1	0	0.846412	200	18	1
0	31	1	1	0	0.933171	127	12	1
0	31	1	1	0	0.761278	150	22	1
0	31	1	1	0	0.667116	166	22	2
0	31	1	1	0	0.737	116	22	0
0	31	1	1	0	0.67423	153	24	0
0	31	1	1	0	0.738494	161	20	2
0	31	1	1	0	0.706219	162	24	1
0	31	1	1	0	0.647423	162	26	2
0	31	1	1	0	0.715234	141	25	0
0	31	1	1	0	0.779649	149	18	0
0	31	1	1	0	0.769539	142	22	0
0	31	1	1	0	0.726116	127	25	1
0	31	1	1	0	0.752433	166	20	6
0	31	1	1	0	0.668036	251	20	8
0	31	1	1	0	0.742375	153	24	0
0	31	1	1	0	0.764554	169	25	0
0	31	1	1	0	0.605824	171	31	3
0	31	1	1	0	0.667282	252	17	7
0	31	1	1	0	0.717169	174	21	3
0	31	1	1	0	0.69159	161	25	3
0	31	1	1	0	0.627477	158	28	2
0	31	1	1	0	0.528351	201	25	4
0	31	1	1	0	0.762244	152	18	1
0	31	1	1	0	0.607616	208	22	3
0	31	1	1	0	0.685995	157	19	5
0	31	1	1	0	0.705785	169	20	0
0	31	1	1	0	0.630902	152	22	3
0	31	1	1	0	0.75825	151	21	1
0	31	1	1	0	0.751523	148	20	1
0	31	1	1	0	0.633523	168	21	2
0	31	1	1	0	0.644625	140	24	2
0	31	1	1	0	0.721466	149	22	4
0	31	1	1	0	0.748829	133	21	0
0	31	1	1	0	0.828777	137	20	1
0	31	1	1	0	0.853227	132	17	1
0	31	1	1	0	0.531763	142	27	3
0	31	1	1	0	0.741158	132	26	0
0	31	1	1	0	0.7004	242	21	4
0	31	1	1	0	0.542266	248	21	4
0	31	1	1	0	0.69342	140	27	1
0	31	1	1	0	0.841397	170	16	0
0	31	1	1	0	0.772296	148	19	1
0	31	1	1	0	0.64692	161	27	4
0	31	1	1	0	0.530831	144	24	5
0	31	1	1	0	0.846039	239	14	3
0	31	1	1	0	0.850993	147	11	0
0	31	1	1	0	0.741745	156	19	1
0	31	1	1	0	0.612724	147	23	4
0	31	1	1	0	0.857508	159	15	1
0	31	1	1	0	0.76841	135	19	0
0	31	1	1	0	0.777479	160	18	2
0	41	0	0	1	0.578937	3	41	0
0	41	0	0	1	0.627336	8	42	0
0	41	0	0	1	0.68789	6	29	1
0	41	0	0	1	0.636781	6	26	0
0	41	0	0	1	0.681985	12	38	0
0	41	0	0	1	0.684355	11	26	1
0	41	0	0	1	0.665742	13	29	0
0	41	0	0	1	0.762042	116	27	1
0	41	0	0	1	0.625075	101	37	0
0	41	0	0	1	0.714613	10	31	0
0	41	0	0	1	0.617975	5	39	0
0	41	0	0	1	0.652619	3	37	0
0	41	0	0	1	0.699865	3	33	0
0	41	0	0	1	0.638883	87	36	2
0	41	0	0	1	0.690721	2	32	0
0	41	0	0	1	0.66053	19	26	1
0	41	0	0	1	0.71698	91	28	3
0	41	0	0	1	0.684701	2	29	0
0	41	0	0	1	0.697497	14	35	0
0	41	0	0	1	0.728458	13	27	0
0	41	0	0	1	0.737439	10	32	0
0	41	0	0	1	0.681207	7	35	1
0	41	0	0	1	0.716432	83	32	2
0	41	0	0	1	0.66469	5	34	0
0	41	0	0	1	0.693887	12	28	0
0	41	0	0	1	0.680404	14	38	0
0	41	0	0	1	0.698199	95	32	1
0	41	0	0	1	0.734673	8	30	0
0	41	0	0	1	0.60421	14	35	0
0	41	0	0	1	0.734967	10	28	0
0	41	0	0	1	0.64606	25	32	0
0	41	0	0	1	0.627709	35	34	1
0	41	0	0	1	0.662916	14	34	0
0	41	0	0	1	0.739031	6	25	0
0	41	0	0	1	0.754328	25	29	1
0	41	0	0	1	0.658517	18	32	0
0	41	0	0	1	0.642737	23	34	0
0	41	0	0	1	0.693162	23	30	0
0	41	0	0	1	0.786037	8	22	0
0	41	0	0	1	0.691295	3	32	0
0	41	0	0	1	0.68773	16	33	0
0	41	0	0	1	0.732786	11	24	0
0	41	0	0	1	0.643345	14	29	0
0	41	0	0	1	0.598468	4	37	0
0	41	0	0	1	0.699194	5	32	0
0	41	0	0	1	0.575315	13	41	0
0	41	0	0	1	0.65052	15	34	0
0	41	0	0	1	0.679857	17	33	0
0	41	0	0	1	0.721163	23	33	1
0	41	0	0	1	0.761754	14	23	0
0	41	0	0	1	0.796806	14	18	0
0	41	0	0	1	0.691291	4	29	0
0	41	0	0	1	0.739896	12	29	0
0	41	0	0	1	0.812896	12	19	0
0	41	0	0	1	0.702876	8	25	0
0	41	0	0	1	0.706292	5	26	0
0	41	0	0	1	0.695486	7	34	0
0	41	0	0	1	0.709809	15	26	0
0	41	0	0	1	0.797619	27	26	0
0	41	0	0	1	0.739653	31	28	0
0	41	0	0	1	0.739776	4	24	0
0	41	0	0	1	0.766531	27	28	0
0	41	0	0	1	0.672381	11	29	0
0	41	0	0	1	0.72915	30	24	0
0	41	0	0	1	0.734146	29	23	0
0	41	0	0	1	0.633861	10	35	0
0	41	0	0	1	0.741843	18	24	0
0	41	0	0	1	0.768549	35	25	0
0	41	0	0	1	0.681161	8	30	0
0	41	0	0	1	0.746552	11	28	0
0	41	0	0	1	0.740693	4	30	0
0	41	0	0	1	0.739601	8	29	0
0	41	0	0	1	0.67765	9	30	0
0	41	0	0	1	0.760186	11	24	0
0	41	0	0	1	0.77999	16	22	0
0	41	0	0	1	0.823815	18	19	0
0	41	0	0	1	0.735402	6	28	0
0	41	0	0	1	0.717367	4	30	0
0	41	0	0	1	0.749699	29	27	0
0	41	0	0	1	0.853058	11	20	0
0	41	0	0	1	0.653721	21	30	1
0	41	0	0	1	0.715695	16	27	0
0	41	0	0	1	0.746319	16	30	0
0	41	0	0	1	0.739697	18	27	2
0	41	0	0	1	0.580467	32	44	1
0	41	0	0	1	0.761209	12	33	0
0	41	0	0	1	0.72706	30	31	1
0	41	0	0	1	0.744537	14	28	0
0	41	0	0	1	0.751357	36	31	2
0	41	0	0	1	0.786519	17	22	0
0	41	0	0	1	0.63039	28	36	0
0	41	0	0	1	0.572442	18	38	0
0	41	0	0	1	0.696962	9	33	0
0	41	0	0	1	0.725175	16	29	0
0	41	0	0	1	0.590242	2	35	0
0	41	0	0	1	0.670503	16	37	0
0	41	0	0	1	0.69757	3	32	0
0	41	0	0	1	0.822723	16	21	0
0	41	0	0	1	0.783011	39	24	0
0	41	0	0	1	0.795485	14	28	0
0	41	0	0	1	0.556832	24	48	0
0	41	0	0	1	0.750389	10	29	0
0	41	0	0	1	0.776618	14	30	0
0	41	0	0	1	0.675756	32	37	0
0	41	0	0	1	0.587204	3	42	0
0	41	0	0	1	0.673459	13	33	0
0	41	0	0	1	0.565305	19	44	0
0	41	0	0	1	0.624223	17	41	0
0	41	0	0	1	0.643895	4	39	0
0	41	0	0	1	0.581898	13	41	0
0	41	0	0	1	0.602289	38	42	0
0	41	0	0	1	0.708202	5	25	0
0	41	0	0	1	0.719105	26	33	0
0	41	0	0	1	0.622052	4	43	0
0	41	0	0	1	0.658621	13	35	0
0	41	0	0	1	0.654961	23	36	1
0	41	0	0	1	0.742333	26	36	0
0	41	0	0	1	0.694972	16	29	0
0	41	0	0	1	0.675161	37	31	1
0	41	0	0	1	0.701724	12	30	0
0	41	0	0	1	0.674913	6	26	0
0	41	0	0	1	0.667107	2	34	0
0	41	0	0	1	0.644711	2	35	0
0	41	0	0	1	0.547857	2	41	0
0	41	0	0	1	0.74668	28	26	0
0	41	0	0	1	0.699361	18	28	0
0	41	0	0	1	0.83152	14	23	0
0	41	0	0	1	0.770163	23	23	2
0	41	0	0	1	0.572366	35	39	0
0	41	0	0	1	0.653042	4	27	0
0	41	0	0	1	0.625206	29	40	1
0	41	0	0	1	0.639501	24	39	2
0	41	0	0	1	0.716081	23	33	0
0	41	0	0	1	0.708544	31	35	0
0	41	0	0	1	0.693307	36	35	0
0	41	0	0	1	0.700056	35	32	0
0	41	0	0	1	0.634714	9	36	0
0	41	0	0	1	0.677395	29	34	0
0	41	0	0	1	0.703014	13	28	0
0	41	0	0	1	0.757359	14	32	0
0	41	0	0	1	0.701027	33	29	0
0	41	0	0	1	0.678204	10	31	0
0	41	0	0	1	0.681732	17	28	0
0	41	0	0	1	0.833876	12	19	0
0	41	0	0	1	0.805925	4	19	0
0	41	0	0	1	0.651358	7	27	0
0	41	0	0	1	0.703378	29	27	0
0	41	0	0	1	0.823068	41	28	0
0	41	0	0	1	0.764368	4	29	0
0	41	0	0	1	0.715213	7	28	0
0	41	0	0	1	0.618712	125	30	1
0	41	0	0	1	0.631979	90	30	0
0	41	0	0	1	0.704155	11	29	0
0	41	0	0	1	0.668559	8	32	0
0	41	0	0	1	0.641058	91	32	1
0	41	0	0	1	0.718248	17	24	0
0	41	0	0	1	0.704804	4	31	0
0	41	0	0	1	0.761198	3	25	0
0	41	0	0	1	0.637365	9	35	0
0	41	0	0	1	0.659263	6	23	0
0	41	0	0	1	0.594803	6	38	0
0	41	0	0	1	0.633842	94	30	2
0	41	0	0	1	0.691618	2	22	0
0	41	0	0	1	0.733723	6	26	0
0	41	0	0	1	0.613216	95	37	2
0	41	0	0	1	0.644334	13	30	1
0	41	0	0	1	0.713071	122	29	0
0	41	0	0	1	0.624009	13	30	0
0	41	0	0	1	0.664697	11	24	0
0	41	0	0	1	0.579638	123	30	3
0	41	0	0	1	0.673985	9	30	0
0	41	0	0	1	0.755439	16	20	0
0	41	0	0	1	0.683854	14	32	0
0	41	0	0	1	0.626994	15	29	0
0	41	0	0	1	0.633386	100	21	3
0	41	0	0	1	0.691496	14	25	0
0	41	0	0	1	0.699812	90	32	1
0	41	0	0	1	0.61256	11	32	1
0	41	0	0	1	0.736842	64	23	2
0	41	0	0	1	0.629535	7	34	1
0	41	0	0	1	0.597833	16	36	0
0	41	0	0	1	0.638911	31	34	1
0	41	0	0	1	0.694671	12	25	0
0	41	0	0	1	0.573826	8	38	0
0	41	0	0	1	0.745135	18	20	0
0	41	0	0	1	0.788365	26	23	1
0	41	0	0	1	0.62421	3	35	0
0	41	0	0	1	0.721929	8	25	0
0	41	0	0	1	0.624192	7	31	0
0	41	0	0	1	0.704583	6	21	0
0	41	0	0	1	0.68453	5	31	0
0	41	0	0	1	0.713628	5	30	0
0	41	0	0	1	0.703598	9	29	0
0	41	0	0	1	0.582784	2	38	0
0	41	0	0	1	0.635416	6	36	0
0	41	0	0	1	0.626443	4	39	0
0	41	0	0	1	0.756982	33	27	0
0	41	0	0	1	0.731284	9	26	0
0	41	0	0	1	0.643297	20	36	0
0	41	0	0	1	0.631516	32	40	1
0	41	0	0	1	0.705088	3	24	0
0	41	0	0	1	0.604798	0	36	0
0	41	0	0	1	0.586	12	39	0
0	41	0	0	1	0.650604	8	29	0
0	41	0	0	1	0.72826	25	29	0
0	41	0	0	1	0.717144	16	22	1
0	41	0	0	1	0.75966	34	30	0
0	41	0	0	1	0.646809	23	32	1
0	41	0	0	1	0.744302	13	25	0
0	41	0	0	1	0.67464	34	32	0
0	41	0	0	1	0.699844	5	27	0
0	41	0	0	1	0.775275	30	29	0
0	41	0	0	1	0.695273	23	27	1
0	41	0	0	1	0.5993	4	34	0
0	41	0	0	1	0.687559	24	32	0
0	41	0	0	1	0.629593	24	39	0
0	41	0	0	1	0.621435	6	37	0
0	41	0	0	1	0.605025	22	35	0
0	41	0	0	1	0.707274	26	30	1
0	41	0	0	1	0.761857	25	31	2
0	41	0	0	1	0.62147	4	42	0
0	41	0	0	1	0.776541	1	31	0
0	41	0	0	1	0.755935	15	22	0
0	41	0	0	1	0.681579	39	39	1
0	41	0	0	1	0.710616	19	26	0
0	41	0	0	1	0.568842	18	39	1
0	41	0	0	1	0.671753	2	29	0
0	41	0	0	1	0.839116	14	21	0
0	41	0	0	1	0.658085	3	37	0
0	41	0	0	1	0.706429	1	31	0
0	41	0	0	1	0.663844	26	32	2
0	41	0	0	1	0.638311	2	33	0
0	41	0	0	1	0.712958	35	28	0
0	41	0	0	1	0.619268	13	39	0
0	41	0	0	1	0.5596	11	34	0
0	41	0	0	1	0.635351	14	34	0
0	41	0	0	1	0.558966	8	35	1
0	41	0	0	1	0.653406	24	36	0
0	41	0	0	1	0.648776	33	29	1
0	41	0	0	1	0.735573	13	25	0
0	41	0	0	1	0.716238	4	23	0
0	41	0	0	1	0.666767	28	32	0
0	41	0	0	1	0.753663	15	18	0
0	41	0	0	1	0.662048	7	27	0
0	41	0	0	1	0.692941	25	32	0
0	41	0	0	1	0.75239	19	24	0
0	41	0	0	1	0.730239	24	22	0
0	41	0	0	1	0.626148	4	34	0
0	41	0	0	1	0.656087	4	29	0
0	41	0	0	1	0.636557	26	34	0
0	41	0	0	1	0.785471	12	18	0
0	41	0	0	1	0.729668	15	24	0
0	41	0	0	1	0.688356	4	22	0
0	41	0	0	1	0.677128	14	29	0
0	41	0	0	1	0.698964	1	28	0
0	41	0	0	1	0.723507	28	27	0
0	41	0	0	1	0.707856	30	33	0
0	41	0	0	1	0.669418	14	31	0
0	41	0	0	1	0.796339	11	18	0
0	41	0	0	1	0.696847	6	21	0
0	41	0	1	1	0.754024	1	31	0
0	41	0	1	1	0.781893	6	24	0
0	41	0	1	1	0.64872	20	33	0
0	41	0	1	1	0.658811	44	35	0
0	41	0	1	1	0.687904	7	30	0
0	41	0	1	1	0.666962	14	32	0
0	41	0	1	1	0.867603	8	22	0
0	41	0	1	1	0.736707	4	31	0
0	41	0	1	1	0.640098	24	34	0
0	41	0	1	1	0.678541	6	29	0
0	41	0	1	1	0.669669	5	28	0
0	41	0	1	1	0.838334	3	20	0
0	41	0	1	1	0.542042	28	35	1
0	41	0	1	1	0.705906	14	23	0
0	41	0	1	1	0.567481	19	33	0
0	41	0	1	1	0.654083	7	23	0
0	41	0	1	1	0.736689	5	23	0
0	41	0	1	1	0.695201	4	28	0
0	41	0	1	1	0.692631	5	28	0
0	41	0	1	1	0.733497	3	25	0
0	41	0	1	1	0.643352	25	32	0
0	41	0	1	1	0.571428	19	37	1
0	41	0	1	1	0.511293	2	40	0
0	41	0	1	1	0.724208	3	23	0
0	41	0	1	1	0.541755	3	35	0
0	41	0	1	1	0.628187	4	29	0
0	41	0	1	1	0.573943	6	39	0
0	41	0	1	1	0.553232	3	35	0
0	41	0	1	1	0.669716	4	32	0
0	41	0	1	1	0.562666	5	37	0
0	41	0	1	1	0.58857	6	30	0
0	41	0	1	1	0.654169	8	25	0
0	41	0	1	1	0.624984	37	32	0
0	41	0	1	1	0.767174	7	18	0
0	41	0	1	1	0.680426	7	27	0
0	41	0	1	1	0.614794	7	32	0
0	41	0	1	1	0.638116	7	28	0
0	41	0	1	1	0.806565	10	17	0
0	41	0	1	1	0.72797	8	25	0
0	41	0	1	1	0.604082	18	31	0
0	41	0	1	1	0.704543	4	32	0
0	41	0	1	1	0.689356	6	34	0
0	41	0	1	1	0.665604	6	36	0
0	41	0	1	1	0.612169	6	40	0
0	41	0	1	1	0.650006	8	33	0
0	41	0	1	1	0.721612	3	37	0
0	41	0	1	1	0.65498	3	35	0
0	41	0	1	1	0.655615	4	35	0
0	41	0	1	1	0.663726	4	37	0
0	41	0	1	1	0.651986	0	37	0
0	41	0	1	1	0.70754	5	33	0
0	41	0	1	1	0.639236	6	39	1
0	41	0	1	1	0.571535	65	38	0
0	41	0	1	1	0.571192	8	40	0
0	41	0	1	1	0.70169	2	27	0
0	41	0	1	1	0.64695	6	42	0
0	41	0	1	1	0.598937	8	35	0
0	41	0	1	1	0.664326	5	32	0
0	41	0	1	1	0.687015	4	37	0
0	41	0	1	1	0.70484	4	26	0
0	41	0	1	1	0.590499	17	38	1
0	41	0	1	1	0.665753	2	34	0
0	41	0	1	1	0.648801	6	34	2
0	41	0	1	1	0.590673	10	42	1
0	41	0	1	1	0.679323	10	37	0
0	41	0	1	1	0.704339	4	24	0
0	41	0	1	1	0.656403	14	39	1
0	41	0	1	1	0.75221	6	25	0
0	41	0	1	1	0.641945	12	35	2
0	41	0	1	1	0.578679	68	36	3
0	41	0	1	1	0.693786	12	29	0
0	41	0	1	1	0.583334	9	37	1
0	41	0	1	1	0.683187	10	35	1
0	41	0	1	1	0.631428	12	34	1
0	41	0	1	1	0.671052	5	31	0
0	41	0	1	1	0.513466	6	37	0
0	41	0	1	1	0.60144	7	36	0
0	41	0	1	1	0.53017	67	40	2
0	41	0	1	1	0.612894	4	37	0
0	41	0	1	1	0.62332	8	37	1
0	41	0	1	1	0.570661	10	44	1
0	41	0	1	1	0.595414	5	40	0
0	41	0	1	1	0.596397	2	35	0
0	41	0	1	1	0.644188	4	33	0
0	41	0	1	1	0.638755	6	33	0
0	41	0	1	1	0.741463	2	27	0
0	41	0	1	1	0.596314	2	38	0
0	41	0	1	1	0.639758	9	36	0
0	41	0	1	1	0.721698	14	25	1
0	41	0	1	1	0.574483	11	49	0
0	41	0	1	1	0.67852	5	34	0
0	41	0	1	1	0.606288	8	32	2
0	41	0	1	1	0.571034	8	38	1
0	41	0	1	1	0.62295	21	33	0
0	41	0	1	1	0.594089	37	43	1
0	41	0	1	1	0.793512	7	24	1
0	41	0	1	1	0.602271	2	33	0
0	41	0	1	1	0.512559	9	42	2
0	41	0	1	1	0.636492	2	32	0
0	41	0	1	1	0.712985	7	26	0
0	41	0	1	1	0.650349	33	32	0
0	41	0	1	1	0.66628	7	36	0
0	41	0	1	1	0.653904	1	26	0
0	41	0	1	1	0.601941	3	29	0
0	41	0	1	1	0.660511	13	36	0
0	41	0	1	1	0.649592	4	28	0
0	41	0	1	1	0.583911	16	33	0
0	41	0	1	1	0.631393	7	34	0
0	41	0	1	1	0.65076	58	34	0
0	41	0	1	1	0.596135	5	30	0
0	41	0	1	1	0.540329	23	37	0
0	41	0	1	1	0.639373	4	26	0
0	41	0	1	1	0.622802	52	36	0
0	41	0	1	1	0.661239	2	25	0
0	41	0	1	1	0.715765	5	34	0
0	41	0	1	1	0.687353	0	31	0
0	41	0	1	1	0.624258	28	34	0
0	41	0	1	1	0.656074	12	34	0
0	41	0	1	1	0.70316	4	24	0
0	41	0	1	1	0.725686	12	27	0
0	41	0	1	1	0.664916	9	34	0
0	41	0	1	1	0.5953	18	41	0
0	41	0	1	1	0.647333	1	34	0
0	41	0	1	1	0.683136	12	32	0
0	41	0	1	1	0.712828	4	29	0
0	41	0	1	1	0.618246	3	30	0
0	41	0	1	1	0.564946	54	32	1
0	41	0	1	1	0.745412	5	29	0
0	41	0	1	1	0.615701	4	42	0
0	41	0	1	1	0.635758	18	38	0
0	41	0	1	1	0.663414	4	32	0
0	41	0	1	1	0.660514	15	34	0
0	41	0	1	1	0.666357	2	29	0
0	41	0	1	1	0.609616	8	39	0
0	41	0	1	1	0.618146	5	36	0
0	41	0	1	1	0.638517	1	30	0
0	41	0	1	1	0.677691	6	32	0
0	41	0	1	1	0.681151	5	28	1
0	41	0	1	1	0.587068	5	42	0
0	41	0	1	1	0.666618	6	27	0
0	41	0	1	1	0.75101	3	24	0
0	41	0	1	1	0.631606	4	35	0
0	41	0	1	1	0.690862	4	29	0
0	41	0	1	1	0.62373	5	37	0
0	41	0	1	1	0.668168	6	34	1
0	41	0	1	1	0.682259	4	26	0
0	41	0	1	1	0.703472	6	36	0
0	41	0	1	1	0.694556	7	31	0
0	41	0	1	1	0.738923	4	24	0
0	41	0	1	1	0.696119	12	31	1
0	41	0	1	1	0.691712	4	28	0
0	41	0	1	1	0.579789	4	43	0
0	41	0	1	1	0.703348	4	25	1
0	41	0	1	1	0.625536	5	36	0
0	41	0	1	1	0.770621	1	29	0
0	41	0	1	1	0.669331	2	32	0
0	41	0	1	1	0.674583	68	29	1
0	41	0	1	1	0.734856	3	23	0
0	41	0	1	1	0.728464	2	26	0
0	41	0	1	1	0.744175	6	25	0
0	41	0	1	1	0.653685	13	36	0
0	41	0	1	1	0.556266	2	38	1
0	41	0	1	1	0.670955	6	28	0
0	41	0	1	1	0.684481	5	30	0
0	41	0	1	1	0.7264	6	21	0
0	41	0	1	1	0.636414	25	36	0
0	41	0	1	1	0.63765	14	37	0
0	41	0	1	1	0.690882	22	33	1
0	41	0	1	1	0.668041	14	34	0
0	41	0	1	1	0.728179	21	28	0
0	41	0	1	1	0.633072	4	35	0
0	41	0	1	1	0.661258	3	33	0
0	41	0	1	1	0.668403	5	32	0
0	41	0	1	1	0.740626	6	25	0
0	41	0	1	1	0.697578	2	28	0
0	41	0	1	1	0.665292	4	32	0
0	41	0	1	1	0.633073	5	33	0
0	41	0	1	1	0.637082	4	31	1
0	41	0	1	1	0.55974	2	38	0
0	41	0	1	1	0.568028	4	33	0
0	41	0	1	1	0.611711	24	33	0
0	41	0	1	1	0.598902	7	41	0
0	41	0	1	1	0.550511	3	41	0
0	41	0	1	1	0.635706	5	32	0
0	41	0	1	1	0.676363	5	32	0
0	41	0	1	1	0.588236	0	36	1
0	41	0	1	1	0.668408	6	36	0
0	41	0	1	1	0.618902	8	41	0
0	41	0	1	1	0.610144	7	34	0
0	41	0	1	1	0.616162	4	36	0
0	41	0	1	1	0.73531	5	29	0
0	41	0	1	1	0.641559	5	32	0
0	41	0	1	1	0.750933	2	32	0
0	41	0	1	1	0.705117	3	35	0
0	41	0	1	1	0.665773	10	35	0
0	41	0	1	1	0.718353	0	31	0
0	41	0	1	1	0.662014	5	33	0
0	41	0	1	1	0.62249	28	34	0
0	41	0	1	1	0.680341	5	35	0
0	41	0	1	1	0.596875	2	38	0
0	41	0	1	1	0.697878	5	29	0
0	41	0	1	1	0.661457	6	31	0
0	41	0	1	1	0.673018	3	30	0
0	41	0	1	1	0.663442	61	33	0
0	41	0	1	1	0.645187	4	35	0
0	41	0	1	1	0.627612	3	35	0
0	41	0	1	1	0.61691	4	34	0
0	41	0	1	1	0.699217	1	34	1
0	41	0	1	1	0.683852	6	34	0
0	41	0	1	1	0.651183	7	31	1
0	41	0	1	1	0.638101	4	34	0
0	41	0	1	1	0.681199	4	34	0
0	41	0	1	1	0.690884	6	33	0
0	41	0	1	1	0.679554	13	29	0
0	41	0	1	1	0.649583	6	32	0
0	41	0	1	1	0.631286	9	36	0
0	41	0	1	1	0.815025	4	23	0
0	41	0	1	1	0.723713	2	25	0
0	41	0	1	1	0.891918	2	21	0
0	41	0	1	1	0.691143	11	33	1
0	41	0	1	1	0.696254	5	32	0
0	41	0	1	1	0.574253	8	35	0
0	41	0	1	1	0.655641	5	34	0
0	41	0	1	1	0.572114	39	38	0
0	41	0	1	1	0.697512	3	35	0
0	41	0	1	1	0.60345	7	36	1
0	41	0	1	1	0.697707	9	36	0
0	41	0	1	1	0.643597	5	36	1
0	41	0	1	1	0.655176	8	37	0
0	41	0	1	1	0.780281	5	24	0
0	41	0	1	1	0.533149	6	39	0
0	41	0	1	1	0.643824	13	36	0
0	41	0	1	1	0.598325	27	31	0
0	41	0	1	1	0.559322	10	40	0
0	41	0	1	1	0.525745	65	40	0
0	41	0	1	1	0.5515	11	38	0
0	41	0	1	1	0.615871	6	35	0
0	41	0	1	1	0.628733	3	33	1
0	41	0	1	1	0.659831	24	34	0
0	41	0	1	1	0.657798	6	29	0
0	41	0	1	1	0.665542	5	38	0
0	41	0	1	1	0.686889	8	30	0
0	41	0	1	1	0.648506	4	41	0
0	41	0	1	1	0.668411	6	27	0
0	41	0	1	1	0.764927	3	23	0
0	41	0	1	1	0.694202	7	35	0
0	41	0	1	1	0.73813	3	27	0
0	41	0	1	1	0.703354	8	36	0
0	41	0	1	1	0.598744	8	42	0
0	41	0	1	1	0.678224	6	28	0
0	41	0	1	1	0.699799	8	24	0
0	41	0	1	1	0.727198	96	25	2
0	41	0	1	1	0.672813	13	32	0
0	41	0	1	1	0.654153	13	25	0
0	41	0	1	1	0.6174	96	27	2
0	41	0	1	1	0.714752	6	28	0
0	41	0	1	1	0.692853	8	32	0
0	41	0	1	1	0.654862	101	24	1
0	41	0	1	1	0.741719	107	19	1
0	41	0	1	1	0.434753	107	29	5
0	41	0	1	1	0.631498	7	38	0
0	41	0	1	1	0.691973	12	31	0
0	41	0	1	1	0.727393	7	30	0
0	41	0	1	1	0.551795	8	36	0
0	41	0	1	1	0.548911	99	36	2
0	41	0	1	1	0.638365	8	35	0
0	41	0	1	1	0.707394	110	20	0
0	41	0	1	1	0.609226	99	31	2
0	41	0	1	1	0.703966	9	25	0
0	41	0	1	1	0.622478	8	32	0
0	41	0	1	1	0.686305	93	32	0
0	41	0	1	1	0.592013	93	31	2
0	41	0	1	1	0.616864	7	36	0
0	41	0	1	1	0.635994	11	38	0
0	41	0	1	1	0.773965	10	24	0
0	41	0	1	1	0.63167	15	26	1
0	41	0	1	1	0.661201	10	34	0
0	41	0	1	1	0.674912	16	32	0
0	41	0	1	1	0.63931	5	33	0
0	41	0	1	1	0.700646	100	26	1
0	41	0	1	1	0.661187	18	30	1
0	41	0	1	1	0.736543	10	28	0
0	41	0	1	1	0.63833	3	35	0
0	41	0	1	1	0.68787	6	28	0
0	41	0	1	1	0.715411	3	23	0
0	41	0	1	1	0.55076	8	30	0
0	41	0	1	1	0.646114	8	31	0
0	41	0	1	1	0.733896	5	21	0
0	41	0	1	1	0.675984	10	37	2
0	41	0	1	1	0.705292	11	28	0
0	41	0	1	1	0.725233	4	20	0
0	41	0	1	1	0.586228	8	30	0
0	41	0	1	1	0.637539	13	31	0
0	41	0	1	1	0.61362	15	36	0
0	41	0	1	1	0.648824	14	34	0
0	41	0	1	1	0.580683	6	28	0
0	41	0	1	1	0.583756	3	36	0
0	41	0	1	1	0.659398	7	28	0
0	41	0	1	1	0.601536	9	27	0
0	41	0	1	1	0.657858	9	26	0
0	41	1	0	1	0.825805	8	24	0
0	41	1	0	1	0.738128	13	36	0
0	41	1	0	1	0.760454	10	27	0
0	41	1	0	1	0.781207	33	32	0
0	41	1	0	1	0.721641	18	31	0
0	41	1	0	1	0.763021	12	27	0
0	41	1	0	1	0.710067	8	34	0
0	41	1	0	1	0.807573	8	22	0
0	41	1	0	1	0.683109	35	38	0
0	41	1	0	1	0.738582	29	39	0
0	41	1	0	1	0.697003	32	31	0
0	41	1	0	1	0.745843	68	32	0
0	41	1	0	1	0.590771	1	47	0
0	41	1	0	1	0.643085	19	33	0
0	41	1	0	1	0.670208	34	37	1
0	41	1	0	1	0.730102	29	37	0
0	41	1	0	1	0.650428	27	37	0
0	41	1	0	1	0.681887	5	34	0
0	41	1	0	1	0.648324	138	31	3
0	41	1	0	1	0.637157	7	38	0
0	41	1	0	1	0.662315	7	32	0
0	41	1	0	1	0.766342	4	26	0
0	41	1	0	1	0.710369	33	34	0
0	41	1	0	1	0.793279	39	27	1
0	41	1	0	1	0.707384	24	27	0
0	41	1	0	1	0.709352	9	30	0
0	41	1	0	1	0.645347	9	32	0
0	41	1	0	1	0.720376	5	26	0
0	41	1	0	1	0.657765	38	37	0
0	41	1	0	1	0.749338	4	30	0
0	41	1	0	1	0.709123	98	29	1
0	41	1	0	1	0.751972	10	32	0
0	41	1	0	1	0.703587	8	26	1
0	41	1	0	1	0.579443	11	33	0
